tof	yint	yerr
72.16529 	1253	35.39774004
72.18227 	1340	36.60601044
72.19924 	1267	35.59494346
72.21622 	1274	35.6931366
72.23319 	1303	36.0970913
72.25016 	1376	37.09447398
72.26714 	1399	37.40320842
72.28411 	1325	36.40054945
72.30109 	1362	36.90528417
72.31806 	1332	36.49657518
72.33504 	1274	35.6931366
72.35201 	1267	35.59494346
72.36899 	1253	35.39774004
72.38596 	1204	34.69870315
72.40294 	1197	34.59768778
72.41991 	1211	34.79942528
72.43688 	1218	34.89985673
72.45386 	1102	33.19638535
72.47083 	1163	34.10278581
72.48781 	1142	33.7934905
72.50478 	1122	33.49626845
72.52176 	1122	33.49626845
72.53873 	1096	33.10589071
72.55571 	1183	34.39476704
72.57268 	1089	33
72.58966 	1056	32.49615362
72.60663 	1018	31.90611227
72.62360 	1011	31.79622619
72.64058 	1056	32.49615362
72.65755 	980	31.30495168
72.67453 	942	30.69201851
72.69150 	906	30.09983389
72.70848 	936	30.59411708
72.72545 	882	29.69848481
72.74243 	882	29.69848481
72.75940 	942	30.69201851
72.77638 	936	30.59411708
72.79335 	936	30.59411708
72.81032 	936	30.59411708
72.82730 	900	30
72.84427 	900	30
72.86125 	912	30.19933774
72.87822 	918	30.29851482
72.89520 	888	29.79932885
72.91217 	924	30.39736831
72.92915 	912	30.19933774
72.94612 	912	30.19933774
72.96310 	900	30
72.98007 	918	30.29851482
72.99704 	918	30.29851482
73.01402 	924	30.39736831
73.03099 	930	30.49590136
73.04797 	961	31
73.06494 	942	30.69201851
73.08192 	912	30.19933774
73.09889 	955	30.90307428
73.11587 	942	30.69201851
73.13284 	955	30.90307428
73.14982 	980	31.30495168
73.16679 	930	30.49590136
73.18376 	942	30.69201851
73.20074 	936	30.59411708
73.21771 	912	30.19933774
73.23469 	936	30.59411708
73.25166 	961	31
73.26864 	955	30.90307428
73.28561 	949	30.8058436
73.30259 	930	30.49590136
73.31956 	942	30.69201851
73.33654 	967	31.09662361
73.35351 	924	30.39736831
73.37048 	924	30.39736831
73.38746 	967	31.09662361
73.40443 	912	30.19933774
73.42141 	949	30.8058436
73.43838 	999	31.60696126
73.45536 	1018	31.90611227
73.47233 	986	31.40063694
73.48931 	1030	32.09361307
73.50628 	1063	32.60368077
73.52326 	1076	32.80243893
73.54023 	1122	33.49626845
73.55720 	1109	33.30165161
73.57418 	1076	32.80243893
73.59115 	1050	32.40370349
73.60813 	1116	33.40658618
73.62510 	1096	33.10589071
73.64208 	1050	32.40370349
73.65905 	1043	32.29551052
73.67603 	1056	32.49615362
73.69300 	1076	32.80243893
73.70998 	1018	31.90611227
73.72695 	1030	32.09361307
73.74392 	1030	32.09361307
73.76090 	1024	32
73.77787 	980	31.30495168
73.79485 	999	31.60696126
73.81182 	986	31.40063694
73.82880 	967	31.09662361
73.84577 	1005	31.70173497
73.86275 	967	31.09662361
73.87972 	992	31.4960315
73.89670 	973	31.19294792
73.91367 	918	30.29851482
73.93064 	936	30.59411708
73.94762 	936	30.59411708
73.96459 	942	30.69201851
73.98157 	942	30.69201851
73.99854 	942	30.69201851
74.01552 	942	30.69201851
74.03249 	949	30.8058436
74.04947 	973	31.19294792
74.06644 	980	31.30495168
74.08342 	949	30.8058436
74.10039 	900	30
74.11736 	894	29.89983278
74.13434 	930	30.49590136
74.15131 	930	30.49590136
74.16829 	894	29.89983278
74.18526 	882	29.69848481
74.20224 	876	29.59729717
74.21921 	876	29.59729717
74.23619 	870	29.49576241
74.25316 	864	29.39387691
74.27014 	858	29.29163703
74.28711 	835	28.89636655
74.30408 	835	28.89636655
74.32106 	894	29.89983278
74.33803 	870	29.49576241
74.35501 	876	29.59729717
74.37198 	870	29.49576241
74.38896 	853	29.20616373
74.40593 	847	29.10326442
74.42291 	835	28.89636655
74.43988 	847	29.10326442
74.45686 	888	29.79932885
74.47383 	888	29.79932885
74.49080 	888	29.79932885
74.50778 	906	30.09983389
74.52475 	864	29.39387691
74.54173 	835	28.89636655
74.55870 	900	30
74.57568 	841	29
74.59265 	882	29.69848481
74.60963 	829	28.7923601
74.62660 	864	29.39387691
74.64358 	894	29.89983278
74.66055 	894	29.89983278
74.67752 	882	29.69848481
74.69450 	882	29.69848481
74.71147 	918	30.29851482
74.72845 	900	30
74.74542 	906	30.09983389
74.76240 	942	30.69201851
74.77937 	936	30.59411708
74.79635 	961	31
74.81332 	942	30.69201851
74.83030 	930	30.49590136
74.84727 	924	30.39736831
74.86424 	894	29.89983278
74.88122 	912	30.19933774
74.89819 	900	30
74.91517 	924	30.39736831
74.93214 	912	30.19933774
74.94912 	858	29.29163703
74.96609 	853	29.20616373
74.98307 	876	29.59729717
75.00004 	882	29.69848481
75.01702 	888	29.79932885
75.03399 	847	29.10326442
75.05096 	835	28.89636655
75.06794 	853	29.20616373
75.08491 	864	29.39387691
75.10189 	870	29.49576241
75.11886 	853	29.20616373
75.13584 	807	28.40774542
75.15281 	784	28
75.16979 	853	29.20616373
75.18676 	864	29.39387691
75.20374 	807	28.40774542
75.22071 	790	28.10693865
75.23768 	824	28.70540019
75.25466 	824	28.70540019
75.27163 	790	28.10693865
75.28861 	864	29.39387691
75.30558 	847	29.10326442
75.32256 	870	29.49576241
75.33953 	835	28.89636655
75.35651 	841	29
75.37348 	835	28.89636655
75.39046 	847	29.10326442
75.40743 	870	29.49576241
75.42440 	876	29.59729717
75.44138 	942	30.69201851
75.45835 	829	28.7923601
75.47533 	906	30.09983389
75.49230 	900	30
75.50928 	888	29.79932885
75.52625 	853	29.20616373
75.54323 	870	29.49576241
75.56020 	882	29.69848481
75.57718 	858	29.29163703
75.59415 	924	30.39736831
75.61112 	888	29.79932885
75.62810 	841	29
75.64507 	841	29
75.66205 	888	29.79932885
75.67902 	918	30.29851482
75.69600 	918	30.29851482
75.71297 	882	29.69848481
75.72995 	888	29.79932885
75.74692 	900	30
75.76390 	906	30.09983389
75.78087 	858	29.29163703
75.79784 	936	30.59411708
75.81482 	967	31.09662361
75.83179 	961	31
75.84877 	1030	32.09361307
75.86574 	986	31.40063694
75.88272 	961	31
75.89969 	1011	31.79622619
75.91667 	1050	32.40370349
75.93364 	1043	32.29551052
75.95062 	1069	32.69556545
75.96759 	1050	32.40370349
75.98456 	1018	31.90611227
76.00154 	1037	32.20248438
76.01851 	1018	31.90611227
76.03549 	1011	31.79622619
76.05246 	1018	31.90611227
76.06944 	1043	32.29551052
76.08641 	1024	32
76.10339 	1011	31.79622619
76.12036 	1011	31.79622619
76.13734 	986	31.40063694
76.15431 	1005	31.70173497
76.17128 	980	31.30495168
76.18826 	973	31.19294792
76.20523 	1011	31.79622619
76.22221 	1024	32
76.23918 	1030	32.09361307
76.25616 	1050	32.40370349
76.27313 	1063	32.60368077
76.29011 	1183	34.39476704
76.30708 	1156	34
76.32406 	1197	34.59768778
76.34103 	1253	35.39774004
76.35800 	1142	33.7934905
76.37498 	1225	35
76.39195 	1197	34.59768778
76.40893 	1136	33.70459909
76.42590 	1116	33.40658618
76.44288 	1050	32.40370349
76.45985 	1063	32.60368077
76.47683 	1116	33.40658618
76.49380 	1056	32.49615362
76.51078 	1109	33.30165161
76.52775 	1136	33.70459909
76.54472 	1170	34.20526275
76.56170 	1156	34
76.57867 	1129	33.60059523
76.59565 	1109	33.30165161
76.61262 	1089	33
76.62960 	1082	32.89376841
76.64657 	1037	32.20248438
76.66355 	1056	32.49615362
76.68052 	1024	32
76.69750 	1018	31.90611227
76.71447 	1056	32.49615362
76.73144 	1056	32.49615362
76.74842 	1056	32.49615362
76.76539 	1063	32.60368077
76.78237 	1005	31.70173497
76.79934 	980	31.30495168
76.81632 	986	31.40063694
76.83329 	967	31.09662361
76.85027 	967	31.09662361
76.86724 	949	30.8058436
76.88422 	967	31.09662361
76.90119 	973	31.19294792
76.91817 	967	31.09662361
76.93514 	967	31.09662361
76.95211 	992	31.4960315
76.96909 	992	31.4960315
76.98606 	942	30.69201851
77.00304 	912	30.19933774
77.02001 	936	30.59411708
77.03699 	930	30.49590136
77.05396 	942	30.69201851
77.07094 	949	30.8058436
77.08791 	936	30.59411708
77.10489 	949	30.8058436
77.12186 	955	30.90307428
77.13883 	942	30.69201851
77.15581 	942	30.69201851
77.17278 	936	30.59411708
77.18976 	967	31.09662361
77.20673 	955	30.90307428
77.22371 	973	31.19294792
77.24068 	986	31.40063694
77.25766 	980	31.30495168
77.27463 	936	30.59411708
77.29161 	1063	32.60368077
77.30858 	1005	31.70173497
77.32555 	1043	32.29551052
77.34253 	949	30.8058436
77.35950 	1005	31.70173497
77.37648 	1024	32
77.39345 	1030	32.09361307
77.41043 	980	31.30495168
77.42740 	980	31.30495168
77.44438 	1005	31.70173497
77.46135 	1024	32
77.47833 	942	30.69201851
77.49530 	924	30.39736831
77.51227 	912	30.19933774
77.52925 	894	29.89983278
77.54622 	918	30.29851482
77.56320 	912	30.19933774
77.58017 	924	30.39736831
77.59715 	870	29.49576241
77.61412 	924	30.39736831
77.63110 	912	30.19933774
77.64807 	888	29.79932885
77.66505 	912	30.19933774
77.68202 	882	29.69848481
77.69899 	864	29.39387691
77.71597 	900	30
77.73294 	853	29.20616373
77.74992 	841	29
77.76689 	841	29
77.78387 	858	29.29163703
77.80084 	894	29.89983278
77.81782 	906	30.09983389
77.83479 	888	29.79932885
77.85177 	888	29.79932885
77.86874 	876	29.59729717
77.88571 	853	29.20616373
77.90269 	853	29.20616373
77.91966 	858	29.29163703
77.93664 	882	29.69848481
77.95361 	888	29.79932885
77.97059 	858	29.29163703
77.98756 	888	29.79932885
78.00454 	900	30
78.02151 	906	30.09983389
78.03849 	924	30.39736831
78.05546 	936	30.59411708
78.07243 	906	30.09983389
78.08941 	876	29.59729717
78.10638 	876	29.59729717
78.12336 	858	29.29163703
78.14033 	807	28.40774542
78.15731 	824	28.70540019
78.17428 	847	29.10326442
78.19126 	829	28.7923601
78.20823 	858	29.29163703
78.22521 	835	28.89636655
78.24218 	812	28.4956137
78.25915 	812	28.4956137
78.27613 	864	29.39387691
78.29310 	858	29.29163703
78.31008 	812	28.4956137
78.32705 	762	27.60434748
78.34403 	812	28.4956137
78.36100 	801	28.3019434
78.37798 	835	28.89636655
78.39495 	818	28.60069929
78.41193 	824	28.70540019
78.42890 	818	28.60069929
78.44587 	824	28.70540019
78.46285 	795	28.19574436
78.47982 	824	28.70540019
78.49680 	807	28.40774542
78.51377 	812	28.4956137
78.53075 	824	28.70540019
78.54772 	807	28.40774542
78.56470 	807	28.40774542
78.58167 	778	27.89265136
78.59865 	847	29.10326442
78.61562 	778	27.89265136
78.63259 	835	28.89636655
78.64957 	835	28.89636655
78.66654 	888	29.79932885
78.68352 	853	29.20616373
78.70049 	812	28.4956137
78.71747 	841	29
78.73444 	795	28.19574436
78.75142 	835	28.89636655
78.76839 	824	28.70540019
78.78537 	807	28.40774542
78.80234 	818	28.60069929
78.81931 	801	28.3019434
78.83629 	812	28.4956137
78.85326 	807	28.40774542
78.87024 	790	28.10693865
78.88721 	751	27.40437921
78.90419 	801	28.3019434
78.92116 	841	29
78.93814 	841	29
78.95511 	818	28.60069929
78.97209 	812	28.4956137
78.98906 	801	28.3019434
79.00603 	807	28.40774542
79.02301 	841	29
79.03998 	835	28.89636655
79.05696 	812	28.4956137
79.07393 	778	27.89265136
79.09091 	795	28.19574436
79.10788 	795	28.19574436
79.12486 	784	28
79.14183 	773	27.80287755
79.15881 	795	28.19574436
79.17578 	767	27.69476485
79.19275 	729	27
79.20973 	767	27.69476485
79.22670 	784	28
79.24368 	812	28.4956137
79.26065 	818	28.60069929
79.27763 	778	27.89265136
79.29460 	801	28.3019434
79.31158 	762	27.60434748
79.32855 	790	28.10693865
79.34553 	773	27.80287755
79.36250 	773	27.80287755
79.37947 	812	28.4956137
79.39645 	818	28.60069929
79.41342 	795	28.19574436
79.43040 	829	28.7923601
79.44737 	812	28.4956137
79.46435 	824	28.70540019
79.48132 	801	28.3019434
79.49830 	841	29
79.51527 	841	29
79.53225 	824	28.70540019
79.54922 	835	28.89636655
79.56619 	829	28.7923601
79.58317 	767	27.69476485
79.60014 	818	28.60069929
79.61712 	835	28.89636655
79.63409 	858	29.29163703
79.65107 	888	29.79932885
79.66804 	900	30
79.68502 	918	30.29851482
79.70199 	876	29.59729717
79.71897 	864	29.39387691
79.73594 	864	29.39387691
79.75291 	894	29.89983278
79.76989 	942	30.69201851
79.78686 	955	30.90307428
79.80384 	906	30.09983389
79.82081 	949	30.8058436
79.83779 	955	30.90307428
79.85476 	912	30.19933774
79.87174 	876	29.59729717
79.88871 	900	30
79.90569 	900	30
79.92266 	888	29.79932885
79.93963 	876	29.59729717
79.95661 	847	29.10326442
79.97358 	864	29.39387691
79.99056 	882	29.69848481
80.00753 	864	29.39387691
80.02451 	912	30.19933774
80.04148 	888	29.79932885
80.05846 	835	28.89636655
80.07543 	818	28.60069929
80.09241 	853	29.20616373
80.10938 	853	29.20616373
80.12635 	818	28.60069929
80.14333 	807	28.40774542
80.16030 	812	28.4956137
80.17728 	790	28.10693865
80.19425 	778	27.89265136
80.21123 	829	28.7923601
80.22820 	807	28.40774542
80.24518 	784	28
80.26215 	807	28.40774542
80.27913 	801	28.3019434
80.29610 	790	28.10693865
80.31307 	790	28.10693865
80.33005 	790	28.10693865
80.34702 	778	27.89265136
80.36400 	756	27.49545417
80.38097 	778	27.89265136
80.39795 	762	27.60434748
80.41492 	829	28.7923601
80.43190 	784	28
80.44887 	801	28.3019434
80.46585 	801	28.3019434
80.48282 	801	28.3019434
80.49979 	795	28.19574436
80.51677 	829	28.7923601
80.53374 	818	28.60069929
80.55072 	818	28.60069929
80.56769 	829	28.7923601
80.58467 	812	28.4956137
80.60164 	807	28.40774542
80.61862 	824	28.70540019
80.63559 	853	29.20616373
80.65257 	870	29.49576241
80.66954 	900	30
80.68651 	894	29.89983278
80.70349 	876	29.59729717
80.72046 	882	29.69848481
80.73744 	924	30.39736831
80.75441 	930	30.49590136
80.77139 	924	30.39736831
80.78836 	930	30.49590136
80.80534 	936	30.59411708
80.82231 	912	30.19933774
80.83929 	900	30
80.85626 	900	30
80.87323 	924	30.39736831
80.89021 	912	30.19933774
80.90718 	936	30.59411708
80.92416 	900	30
80.94113 	900	30
80.95811 	930	30.49590136
80.97508 	961	31
80.99206 	980	31.30495168
81.00903 	992	31.4960315
81.02601 	1005	31.70173497
81.04298 	986	31.40063694
81.05995 	942	30.69201851
81.07693 	980	31.30495168
81.09390 	1005	31.70173497
81.11088 	961	31
81.12785 	936	30.59411708
81.14483 	924	30.39736831
81.16180 	888	29.79932885
81.17878 	936	30.59411708
81.19575 	847	29.10326442
81.21273 	882	29.69848481
81.22970 	930	30.49590136
81.24667 	888	29.79932885
81.26365 	930	30.49590136
81.28062 	924	30.39736831
81.29760 	900	30
81.31457 	876	29.59729717
81.33155 	924	30.39736831
81.34852 	912	30.19933774
81.36550 	894	29.89983278
81.38247 	882	29.69848481
81.39945 	912	30.19933774
81.41642 	900	30
81.43339 	930	30.49590136
81.45037 	853	29.20616373
81.46734 	894	29.89983278
81.48432 	829	28.7923601
81.50129 	864	29.39387691
81.51827 	882	29.69848481
81.53524 	847	29.10326442
81.55222 	870	29.49576241
81.56919 	841	29
81.58617 	835	28.89636655
81.60314 	829	28.7923601
81.62011 	795	28.19574436
81.63709 	835	28.89636655
81.65406 	807	28.40774542
81.67104 	853	29.20616373
81.68801 	795	28.19574436
81.70499 	795	28.19574436
81.72196 	818	28.60069929
81.73894 	812	28.4956137
81.75591 	835	28.89636655
81.77289 	847	29.10326442
81.78986 	795	28.19574436
81.80683 	801	28.3019434
81.82381 	801	28.3019434
81.84078 	795	28.19574436
81.85776 	807	28.40774542
81.87473 	853	29.20616373
81.89171 	835	28.89636655
81.90868 	801	28.3019434
81.92566 	824	28.70540019
81.94263 	829	28.7923601
81.95961 	818	28.60069929
81.97658 	812	28.4956137
81.99356 	790	28.10693865
82.01053 	812	28.4956137
82.02750 	847	29.10326442
82.04448 	858	29.29163703
82.06145 	853	29.20616373
82.07843 	812	28.4956137
82.09540 	824	28.70540019
82.11238 	841	29
82.12935 	888	29.79932885
82.14633 	841	29
82.16330 	858	29.29163703
82.18028 	847	29.10326442
82.19725 	853	29.20616373
82.21422 	853	29.20616373
82.23120 	824	28.70540019
82.24817 	888	29.79932885
82.26515 	894	29.89983278
82.28212 	870	29.49576241
82.29910 	853	29.20616373
82.31607 	853	29.20616373
82.33305 	924	30.39736831
82.35002 	900	30
82.36700 	888	29.79932885
82.38397 	930	30.49590136
82.40094 	847	29.10326442
82.41792 	882	29.69848481
82.43489 	900	30
82.45187 	918	30.29851482
82.46884 	949	30.8058436
82.48582 	870	29.49576241
82.50279 	894	29.89983278
82.51977 	900	30
82.53674 	906	30.09983389
82.55372 	888	29.79932885
82.57069 	864	29.39387691
82.58766 	900	30
82.60464 	918	30.29851482
82.62161 	906	30.09983389
82.63859 	906	30.09983389
82.65556 	936	30.59411708
82.67254 	888	29.79932885
82.68951 	894	29.89983278
82.70649 	924	30.39736831
82.72346 	888	29.79932885
82.74044 	888	29.79932885
82.75741 	918	30.29851482
82.77438 	900	30
82.79136 	876	29.59729717
82.80833 	870	29.49576241
82.82531 	900	30
82.84228 	858	29.29163703
82.85926 	858	29.29163703
82.87623 	847	29.10326442
82.89321 	824	28.70540019
82.91018 	835	28.89636655
82.92716 	824	28.70540019
82.94413 	841	29
82.96110 	864	29.39387691
82.97808 	864	29.39387691
82.99505 	853	29.20616373
83.01203 	824	28.70540019
83.02900 	870	29.49576241
83.04598 	835	28.89636655
83.06295 	829	28.7923601
83.07993 	829	28.7923601
83.09690 	824	28.70540019
83.11388 	858	29.29163703
83.13085 	900	30
83.14782 	870	29.49576241
83.16480 	864	29.39387691
83.18177 	864	29.39387691
83.19875 	876	29.59729717
83.21572 	900	30
83.23270 	812	28.4956137
83.24967 	835	28.89636655
83.26665 	864	29.39387691
83.28362 	864	29.39387691
83.30060 	835	28.89636655
83.31757 	773	27.80287755
83.33454 	829	28.7923601
83.35152 	807	28.40774542
83.36849 	894	29.89983278
83.38547 	829	28.7923601
83.40244 	847	29.10326442
83.41942 	778	27.89265136
83.43639 	807	28.40774542
83.45337 	824	28.70540019
83.47034 	853	29.20616373
83.48732 	858	29.29163703
83.50429 	870	29.49576241
83.52126 	812	28.4956137
83.53824 	930	30.49590136
83.55521 	900	30
83.57219 	930	30.49590136
83.58916 	882	29.69848481
83.60614 	924	30.39736831
83.62311 	955	30.90307428
83.64009 	980	31.30495168
83.65706 	992	31.4960315
83.67404 	1011	31.79622619
83.69101 	999	31.60696126
83.70798 	999	31.60696126
83.72496 	1011	31.79622619
83.74193 	1037	32.20248438
83.75891 	1076	32.80243893
83.77588 	1082	32.89376841
83.79286 	1050	32.40370349
83.80983 	1056	32.49615362
83.82681 	1082	32.89376841
83.84378 	1116	33.40658618
83.86076 	1109	33.30165161
83.87773 	1109	33.30165161
83.89470 	1129	33.60059523
83.91168 	1156	34
83.92865 	1149	33.89690251
83.94563 	1109	33.30165161
83.96260 	1136	33.70459909
83.97958 	1142	33.7934905
83.99655 	1176	34.2928564
84.01353 	1149	33.89690251
84.03050 	1116	33.40658618
84.04748 	1082	32.89376841
84.06445 	1063	32.60368077
84.08142 	1076	32.80243893
84.09840 	1037	32.20248438
84.11537 	1011	31.79622619
84.13235 	1024	32
84.14932 	973	31.19294792
84.16630 	992	31.4960315
84.18327 	999	31.60696126
84.20025 	999	31.60696126
84.21722 	1005	31.70173497
84.23420 	930	30.49590136
84.25117 	924	30.39736831
84.26814 	888	29.79932885
84.28512 	918	30.29851482
84.30209 	949	30.8058436
84.31907 	918	30.29851482
84.33604 	894	29.89983278
84.35302 	882	29.69848481
84.36999 	847	29.10326442
84.38697 	870	29.49576241
84.40394 	912	30.19933774
84.42092 	853	29.20616373
84.43789 	841	29
84.45486 	870	29.49576241
84.47184 	876	29.59729717
84.48881 	858	29.29163703
84.50579 	858	29.29163703
84.52276 	906	30.09983389
84.53974 	876	29.59729717
84.55671 	847	29.10326442
84.57369 	876	29.59729717
84.59066 	888	29.79932885
84.60764 	835	28.89636655
84.62461 	847	29.10326442
84.64158 	847	29.10326442
84.65856 	795	28.19574436
84.67553 	801	28.3019434
84.69251 	824	28.70540019
84.70948 	870	29.49576241
84.72646 	876	29.59729717
84.74343 	829	28.7923601
84.76041 	835	28.89636655
84.77738 	876	29.59729717
84.79436 	882	29.69848481
84.81133 	858	29.29163703
84.82830 	876	29.59729717
84.84528 	894	29.89983278
84.86225 	864	29.39387691
84.87923 	853	29.20616373
84.89620 	853	29.20616373
84.91318 	864	29.39387691
84.93015 	853	29.20616373
84.94713 	853	29.20616373
84.96410 	853	29.20616373
84.98108 	829	28.7923601
84.99805 	882	29.69848481
85.01502 	906	30.09983389
85.03200 	936	30.59411708
85.04897 	961	31
85.06595 	894	29.89983278
85.08292 	918	30.29851482
85.09990 	942	30.69201851
85.11687 	900	30
85.13385 	973	31.19294792
85.15082 	967	31.09662361
85.16780 	949	30.8058436
85.18477 	961	31
85.20174 	955	30.90307428
85.21872 	906	30.09983389
85.23569 	942	30.69201851
85.25267 	894	29.89983278
85.26964 	980	31.30495168
85.28662 	1043	32.29551052
85.30359 	949	30.8058436
85.32057 	961	31
85.33754 	1043	32.29551052
85.35452 	1005	31.70173497
85.37149 	858	29.29163703
85.38846 	936	30.59411708
85.40544 	1024	32
85.42241 	930	30.49590136
85.43939 	973	31.19294792
85.45636 	882	29.69848481
85.47334 	876	29.59729717
85.49031 	882	29.69848481
85.50729 	924	30.39736831
85.52426 	961	31
85.54124 	973	31.19294792
85.55821 	1005	31.70173497
85.57518 	980	31.30495168
85.59216 	1030	32.09361307
85.60913 	1024	32
85.62611 	1030	32.09361307
85.64308 	1037	32.20248438
85.66006 	999	31.60696126
85.67703 	1005	31.70173497
85.69401 	1018	31.90611227
85.71098 	1030	32.09361307
85.72796 	992	31.4960315
85.74493 	973	31.19294792
85.76190 	992	31.4960315
85.77888 	1011	31.79622619
85.79585 	1024	32
85.81283 	1018	31.90611227
85.82980 	1005	31.70173497
85.84678 	1011	31.79622619
85.86375 	1011	31.79622619
85.88073 	980	31.30495168
85.89770 	980	31.30495168
85.91468 	1011	31.79622619
85.93165 	1024	32
85.94862 	1011	31.79622619
85.96560 	999	31.60696126
85.98257 	967	31.09662361
85.99955 	992	31.4960315
86.01652 	986	31.40063694
86.03350 	986	31.40063694
86.05047 	961	31
86.06745 	955	30.90307428
86.08442 	973	31.19294792
86.10140 	980	31.30495168
86.11837 	936	30.59411708
86.13534 	980	31.30495168
86.15232 	942	30.69201851
86.16929 	961	31
86.18627 	992	31.4960315
86.20324 	973	31.19294792
86.22022 	1018	31.90611227
86.23719 	949	30.8058436
86.25417 	1043	32.29551052
86.27114 	1011	31.79622619
86.28812 	1005	31.70173497
86.30509 	1011	31.79622619
86.32206 	967	31.09662361
86.33904 	1011	31.79622619
86.35601 	999	31.60696126
86.37299 	961	31
86.38996 	986	31.40063694
86.40694 	973	31.19294792
86.42391 	955	30.90307428
86.44089 	1030	32.09361307
86.45786 	955	30.90307428
86.47484 	999	31.60696126
86.49181 	961	31
86.50878 	973	31.19294792
86.52576 	942	30.69201851
86.54273 	999	31.60696126
86.55971 	955	30.90307428
86.57668 	992	31.4960315
86.59366 	999	31.60696126
86.61063 	986	31.40063694
86.62761 	986	31.40063694
86.64458 	999	31.60696126
86.66156 	1024	32
86.67853 	961	31
86.69550 	1011	31.79622619
86.71248 	1037	32.20248438
86.72945 	1050	32.40370349
86.74643 	1011	31.79622619
86.76340 	1005	31.70173497
86.78038 	1043	32.29551052
86.79735 	1024	32
86.81433 	942	30.69201851
86.83130 	930	30.49590136
86.84828 	967	31.09662361
86.86525 	955	30.90307428
86.88222 	949	30.8058436
86.89920 	912	30.19933774
86.91617 	918	30.29851482
86.93315 	912	30.19933774
86.95012 	864	29.39387691
86.96710 	912	30.19933774
86.98407 	949	30.8058436
87.00105 	949	30.8058436
87.01802 	961	31
87.03500 	961	31
87.05197 	936	30.59411708
87.06894 	949	30.8058436
87.08592 	955	30.90307428
87.10289 	999	31.60696126
87.11987 	961	31
87.13684 	942	30.69201851
87.15382 	992	31.4960315
87.17079 	942	30.69201851
87.18777 	924	30.39736831
87.20474 	918	30.29851482
87.22172 	961	31
87.23869 	949	30.8058436
87.25567 	870	29.49576241
87.27264 	818	28.60069929
87.28961 	882	29.69848481
87.30659 	847	29.10326442
87.32356 	888	29.79932885
87.34054 	841	29
87.35751 	888	29.79932885
87.37449 	906	30.09983389
87.39146 	930	30.49590136
87.40844 	888	29.79932885
87.42541 	912	30.19933774
87.44239 	912	30.19933774
87.45936 	924	30.39736831
87.47633 	864	29.39387691
87.49331 	870	29.49576241
87.51028 	906	30.09983389
87.52726 	876	29.59729717
87.54423 	876	29.59729717
87.56121 	882	29.69848481
87.57818 	882	29.69848481
87.59516 	876	29.59729717
87.61213 	870	29.49576241
87.62911 	818	28.60069929
87.64608 	829	28.7923601
87.66305 	888	29.79932885
87.68003 	906	30.09983389
87.69700 	894	29.89983278
87.71398 	876	29.59729717
87.73095 	853	29.20616373
87.74793 	864	29.39387691
87.76490 	824	28.70540019
87.78188 	835	28.89636655
87.79885 	841	29
87.81583 	829	28.7923601
87.83280 	829	28.7923601
87.84977 	824	28.70540019
87.86675 	835	28.89636655
87.88372 	841	29
87.90070 	812	28.4956137
87.91767 	824	28.70540019
87.93465 	829	28.7923601
87.95162 	829	28.7923601
87.96860 	778	27.89265136
87.98557 	790	28.10693865
88.00255 	807	28.40774542
88.01952 	795	28.19574436
88.03649 	795	28.19574436
88.05347 	841	29
88.07044 	795	28.19574436
88.08742 	784	28
88.10439 	773	27.80287755
88.12137 	801	28.3019434
88.13834 	762	27.60434748
88.15532 	818	28.60069929
88.17229 	835	28.89636655
88.18927 	847	29.10326442
88.20624 	801	28.3019434
88.22321 	795	28.19574436
88.24019 	773	27.80287755
88.25716 	807	28.40774542
88.27414 	847	29.10326442
88.29111 	807	28.40774542
88.30809 	829	28.7923601
88.32506 	841	29
88.34204 	864	29.39387691
88.35901 	812	28.4956137
88.37599 	818	28.60069929
88.39296 	829	28.7923601
88.40993 	818	28.60069929
88.42691 	812	28.4956137
88.44388 	778	27.89265136
88.46086 	807	28.40774542
88.47783 	767	27.69476485
88.49481 	807	28.40774542
88.51178 	773	27.80287755
88.52876 	824	28.70540019
88.54573 	824	28.70540019
88.56271 	795	28.19574436
88.57968 	801	28.3019434
88.59665 	801	28.3019434
88.61363 	818	28.60069929
88.63060 	812	28.4956137
88.64758 	807	28.40774542
88.66455 	824	28.70540019
88.68153 	812	28.4956137
88.69850 	807	28.40774542
88.71548 	829	28.7923601
88.73245 	841	29
88.74943 	818	28.60069929
88.76640 	773	27.80287755
88.78337 	801	28.3019434
88.80035 	807	28.40774542
88.81732 	790	28.10693865
88.83430 	824	28.70540019
88.85127 	812	28.4956137
88.86825 	751	27.40437921
88.88522 	778	27.89265136
88.90220 	841	29
88.91917 	841	29
88.93615 	824	28.70540019
88.95312 	841	29
88.97009 	801	28.3019434
88.98707 	812	28.4956137
89.00404 	762	27.60434748
89.02102 	773	27.80287755
89.03799 	835	28.89636655
89.05497 	835	28.89636655
89.07194 	824	28.70540019
89.08892 	784	28
89.10589 	841	29
89.12287 	847	29.10326442
89.13984 	807	28.40774542
89.15681 	870	29.49576241
89.17379 	824	28.70540019
89.19076 	824	28.70540019
89.20774 	847	29.10326442
89.22471 	818	28.60069929
89.24169 	824	28.70540019
89.25866 	853	29.20616373
89.27564 	853	29.20616373
89.29261 	888	29.79932885
89.30959 	807	28.40774542
89.32656 	824	28.70540019
89.34353 	829	28.7923601
89.36051 	847	29.10326442
89.37748 	858	29.29163703
89.39446 	882	29.69848481
89.41143 	829	28.7923601
